Energy(eV) Total_DOS
-2.768977970000001 0.5464
-2.7381779700000006 0.5217
-2.7074779700000002 0.5058
-2.676677970000001 0.4897
-2.645877970000001 0.4743
-2.6151779700000004 0.463
-2.5843779700000002 0.4541
-2.553577970000001 0.4442
-2.5228779700000006 0.4337
-2.4920779700000004 0.423
-2.4612779700000003 0.4133
-2.4305779700000008 0.4049
-2.3997779700000006 0.3971
-2.3689779700000004 0.3893
-2.338277970000001 0.3811
-2.3074779700000008 0.3728
-2.2766779700000006 0.3647
-2.24597797 0.3571
-2.215177970000001 0.3503
-2.184377970000001 0.3434
-2.1536779700000004 0.3373
-2.1228779700000002 0.3311
-2.092077970000001 0.3247
-2.0613779700000006 0.3193
-2.0305779700000004 0.3124
-1.9997779700000002 0.3058
-1.9690779700000007 0.2997
-1.9382779700000006 0.2943
-1.9074779700000004 0.2893
-1.876777970000001 0.2843
-1.8459779700000007 0.2791
-1.8151779700000006 0.2739
-1.784477970000001 0.2689
-1.753677970000001 0.2638
-1.7228779700000008 0.2587
-1.6921779700000004 0.2536
-1.6613779700000002 0.2485
-1.630577970000001 0.2436
-1.5998779700000014 0.239
-1.5690779700000004 0.2345
-1.538277970000001 0.23
-1.5075779699999998 0.2255
-1.4767779700000006 0.2212
-1.4459779700000013 0.2167
-1.41527797 0.2119
-1.3844779700000007 0.2081
-1.3536779700000015 0.2045
-1.3229779700000002 0.1998
-1.292177970000001 0.1953
-1.2614779700000014 0.1909
-1.2306779700000003 0.1866
-1.199877970000001 0.1825
-1.1691779699999998 0.1785
-1.1383779700000005 0.1744
-1.1075779700000012 0.1704
-1.07687797 0.1666
-1.0460779700000007 0.1629
-1.0152779700000014 0.1592
-0.9845779700000001 0.1553
-0.9537779700000009 0.1513
-0.9229779699999998 0.1471
-0.8922779700000003 0.1432
-0.861477970000001 0.1396
-0.83067797 0.1362
-0.7999779700000005 0.1331
-0.7691779700000012 0.13
-0.7383779700000002 0.1255
-0.7076779700000007 0.1216
-0.6768779700000014 0.1174
-0.6460779700000003 0.1128
-0.6153779700000008 0.1082
-0.5845779699999998 0.1042
-0.5537779700000005 0.1003
-0.523077970000001 0.0965
-0.49227796999999995 0.0925
-0.4614779700000007 0.089
-0.4307779700000012 0.0887
-0.3999779700000001 0.0832
-0.36917797000000085 0.0774
-0.33847797000000135 0.0719
-0.3076779700000003 0.0671
-0.27687797000000103 0.0635
-0.24617797000000152 0.0613
-0.21537797000000047 0.0552
-0.1845779700000012 0.0461
-0.15387796999999992 0.0389
-0.12307797000000065 0.0345
-0.09227797000000137 0.0365
-0.06157797000000009 0.0069
-0.03077797000000082 0.0007
2.2030000000228256e-05 0.0
0.030722029999999734 0.0
0.061522029999999006 0.0
0.09232203000000005 0.0
0.12302202999999956 0.0
0.15382202999999883 0.0
0.18462202999999988 0.0
0.2153220299999994 0.0
0.24612202999999866 0.0
0.2769220299999997 0.0
0.3076220299999992 0.0
0.3384220299999985 0.0
0.36922202999999953 0.0
0.39992202999999904 0.0
0.4307220300000001 0.0
0.46152202999999936 0.0
0.49222202999999887 0.0
0.5230220299999999 0.0
0.5538220299999992 0.0
0.5845220299999987 0.0
0.6153220299999997 0.0
0.646122029999999 0.0
0.6768220299999985 0.0
0.7076220299999996 0.0
0.7384220299999988 0.0
0.7691220300000001 0.0
0.7999220299999994 0.0
0.8306220299999989 0.0
0.86142203 0.0
0.8922220299999992 0.0
0.9229220299999987 0.0
0.9537220299999998 0.0
0.984522029999999 0.0
1.0152220299999986 0.0
1.0460220299999996 0.0
1.0768220299999989 0.0
1.1075220300000002 0.0
1.1383220299999994 0.0
1.1691220299999987 0.0
1.19982203 0.0
1.2306220299999993 0.0
1.2614220299999985 0.0
1.2921220299999998 0.0
1.322922029999999 0.0
1.3537220300000001 0.0
1.3844220299999996 0.0
1.415222029999999 0.0
1.44602203 0.0
1.4767220299999995 0.0
1.5075220299999987 0.0
1.5383220299999998 0.0
1.5690220299999993 0.0
1.5998220299999986 0.0
1.6306220299999996 0.0
1.6613220299999991 0.0
1.6921220300000002 0.0
1.7229220299999994 0.0
1.753622029999999 0.0
1.78442203 0.0
1.8152220299999993 0.0
1.8459220299999988 0.0
1.8767220299999998 0.0
1.907522029999999 0.0
1.9382220299999986 0.0
1.9690220299999996 0.0
1.999822029999999 0.0
2.03052203 0.0
2.0613220299999995 0.0
2.0921220299999987 0.0
2.12282203 0.0
2.1536220299999993 0.0
2.1844220299999986 0.0
2.21512203 0.0
2.245922029999999 0.0
2.27672203 0.0
2.3074220299999997 0.0
2.338222029999999 0.0
2.36902203 0.0
2.3997220299999995 0.0
2.430522029999999 0.0
2.46132203 0.0
2.4920220299999993 0.0
2.5228220299999986 0.0
2.5536220299999997 0.0
2.584322029999999 0.0
2.61512203 0.0
2.6459220299999995 0.0
2.676622029999999 0.0
2.70742203 0.0
2.7382220299999993 0.0
2.768922029999999 0.0
2.79972203 0.0
2.830522029999999 0.0
2.8612220299999986 0.0
2.8920220299999997 0.0
2.922822029999999 0.0
2.9535220300000002 0.0
2.9843220299999995 0.0
3.015022029999999 0.0
3.04582203 0.0
3.0766220299999993 0.0
3.107322029999999 0.0
3.13812203 0.0
3.168922029999999 0.0
3.1996220299999987 0.0
3.2304220299999997 0.0
3.261222029999999 0.0
3.2919220299999985 0.0
3.3227220299999995 0.0
3.353522029999999 0.0
3.38422203 0.0
3.4150220299999994 0.0
3.4458220299999986 0.0
3.47652203 0.0
3.507322029999999 0.0
3.5381220299999985 0.0
3.5688220299999998 0.0
3.599622029999999 0.0
3.63042203 0.0
3.6611220299999996 0.0
3.691922029999999 0.0
3.72272203 0.0
3.7534220299999994 0.0
3.7842220299999987 0.0
3.8150220299999997 0.0
3.8457220299999992 0.0
3.8765220299999985 0.0
3.9073220299999996 0.0
3.938022029999999 0.0
3.96882203 0.0
3.9996220299999994 0.0
4.030322029999999 0.0
4.06112203 0.0
4.091922029999999 0.0
4.122622029999999 0.0039
4.15342203 0.0169
4.184222029999999 0.0339
4.2149220299999985 0.0523
4.24572203 0.064
4.276522029999999 0.0718
4.30722203 0.0786
4.338022029999999 0.0831
4.368822029999999 0.0901
4.39952203 0.0974
4.430322029999999 0.105
4.4611220299999985 0.1135
4.49182203 0.1221
4.522622029999999 0.1291
4.55342203 0.1358
4.58412203 0.1436
4.614922029999999 0.1516
4.64572203 0.1596
4.6764220299999995 0.1678
4.707222029999999 0.1759
4.73802203 0.1839
4.768722029999999 0.1977
4.7995220299999986 0.2023
4.83032203 0.2088
4.861022029999999 0.2158
4.89182203 0.2235
4.922622029999999 0.2651
4.953322029999999 0.2441
4.98412203 0.2521
5.014922029999999 0.2603
5.045622029999999 0.2677
5.07642203 0.2741
5.107122029999999 0.2803
5.137922029999999 0.2872
5.16872203 0.2943
5.199422029999999 0.3016
5.23022203 0.3097
5.2610220299999995 0.3178
5.291722029999999 0.3258
5.32252203 0.3337
5.353322029999999 0.3417
5.384022029999999 0.3498
5.41482203 0.3583
5.445622029999999 0.3688
5.476322029999999 0.3782
5.50712203 0.387
5.537922029999999 0.3978
5.56862203 0.4156
5.5994220299999995 0.4327
5.630222029999999 0.4366
5.66092203 0.4306
5.691722029999999 0.4375
5.722522029999999 0.4451
5.75322203 0.4502
5.784022029999999 0.4551
5.81482203 0.4582
5.84552203 0.4601
5.876322029999999 0.4629
5.90712203 0.467
5.9378220299999995 0.4715
5.968622029999999 0.4764
5.99942203 0.4817
6.030122029999999 0.4869
6.060922029999999 0.4919
6.09172203 0.4968
6.122422029999999 0.5015
6.15322203 0.5047
6.1840220299999995 0.5086
6.214722029999999 0.5133
6.24552203 0.5185
6.276322029999999 0.5236
6.307022029999999 0.5288
6.337822029999998 0.5336
6.368622030000001 0.5386
6.39932203 0.5435
6.43012203 0.5482
6.460922029999999 0.5529
6.4916220299999985 0.5575
6.522422029999998 0.562
6.553222030000001 0.5664
6.58392203 0.5711
6.614722029999999 0.5756
6.645522029999999 0.5803
6.676222029999998 0.5851
6.707022030000001 0.5898
6.73782203 0.5945
6.76852203 0.5993
6.799322029999999 0.6042
6.830122029999998 0.6092
6.860822029999998 0.6144
6.891622030000001 0.6197
6.92242203 0.6251
6.953122029999999 0.6309
6.983922029999999 0.6369
7.014722029999998 0.6429
7.045422030000001 0.649
7.07622203 0.6551
7.1070220299999995 0.6612
7.137722029999999 0.6674
7.168522029999998 0.6737
7.199322029999998 0.68
7.230022030000001 0.6865
7.26082203 0.6932
7.291522029999999 0.7
7.322322029999999 0.707
7.353122029999998 0.7147
7.383822030000001 0.722
7.41462203 0.7294
7.44542203 0.7374
7.476122029999999 0.7457
7.506922029999998 0.7542
7.537722029999998 0.7631
7.568422030000001 0.7718
7.59922203 0.7808
7.630022029999999 0.7904
7.660722029999999 0.8009
7.691522029999998 0.8119
7.722322030000001 0.823
7.75302203 0.8347
7.78382203 0.847
7.814622029999999 0.8604
7.845322029999998 0.8759
7.876122029999998 0.8942
7.9069220300000005 0.9156
7.93762203 0.9404
7.968422029999999 0.9691
7.9992220299999985 1.0028
8.029922029999998 1.0443
8.06072203 1.0907
8.09152203 1.1517
8.12222203 1.2145
8.153022029999999 1.2338
8.183822029999998 1.1448
8.214522029999998 1.1343
8.24532203 1.1319
8.27612203 1.2021
8.30682203 1.1451
8.337622029999999 1.1468
8.368422029999998 1.1285
8.399122030000001 0.9608
8.42992203 0.7751
8.46072203 0.732
8.491422029999999 0.7643
8.522222029999998 0.8204
