Energy(eV) Total_DOS
-12.127221 0.190600
-12.104221 0.204700
-12.081121 0.212700
-12.058021 0.221100
-12.034921 0.229200
-12.011821 0.237300
-11.988721 0.246400
-11.965621 0.256600
-11.942521 0.266900
-11.919421 0.277300
-11.896321 0.284900
-11.873221 0.290000
-11.850121 0.297200
-11.827021 0.304500
-11.803921 0.311800
-11.780821 0.319200
-11.757721 0.327200
-11.734721 0.335500
-11.711621 0.343900
-11.688521 0.352400
-11.665421 0.358800
-11.642321 0.365000
-11.619221 0.371000
-11.596121 0.377100
-11.573021 0.383800
-11.549921 0.390800
-11.526821 0.397900
-11.503721 0.405000
-11.480621 0.412100
-11.457521 0.419500
-11.434421 0.427100
-11.411321 0.434800
-11.388221 0.441600
-11.365121 0.447400
-11.342121 0.453900
-11.319021 0.460400
-11.295921 0.466900
-11.272821 0.473500
-11.249721 0.480500
-11.226621 0.487700
-11.203521 0.495100
-11.180421 0.502500
-11.157321 0.510000
-11.134221 0.517700
-11.111121 0.525500
-11.088021 0.533500
-11.064921 0.540500
-11.041821 0.547700
-11.018721 0.555000
-10.995621 0.562700
-10.972521 0.570600
-10.949521 0.578800
-10.926421 0.587100
-10.903321 0.595600
-10.880221 0.604600
-10.857121 0.613800
-10.834021 0.623300
-10.810921 0.633000
-10.787821 0.643000
-10.764721 0.653200
-10.741621 0.663700
-10.718521 0.674200
-10.695421 0.685500
-10.672321 0.697300
-10.649221 0.709800
-10.626121 0.723400
-10.603021 0.737900
-10.579921 0.753300
-10.556921 0.769400
-10.533821 0.788000
-10.510721 0.809700
-10.487621 0.834100
-10.464521 0.861300
-10.441421 0.891900
-10.418321 0.950600
-10.395221 1.017500
-10.372121 1.024700
-10.349021 1.009300
-10.325921 1.066200
-10.302821 1.037600
-10.279721 1.008400
-10.256621 0.994900
-10.233521 0.992900
-10.210421 0.982200
-10.187421 0.969900
-10.164321 0.956200
-10.141221 0.941200
-10.118121 0.931700
-10.095021 0.916800
-10.071921 0.913900
-10.048821 0.910000
-10.025721 0.905000
-10.002621 0.895900
-9.979521 0.879800
-9.956421 0.863100
-9.933321 0.851300
-9.910221 0.843200
-9.887121 0.833000
-9.864021 0.823100
-9.840921 0.813900
-9.817821 0.805600
-9.794821 0.796900
-9.771721 0.786900
-9.748621 0.775700
-9.725521 0.763200
-9.702421 0.750600
-9.679321 0.737100
-9.656221 0.728100
-9.633121 0.719100
-9.610021 0.709800
-9.586921 0.700300
-9.563821 0.690500
-9.540721 0.680500
-9.517621 0.670300
-9.494521 0.659700
-9.471421 0.647800
-9.448321 0.634400
-9.425221 0.622400
-9.402221 0.611800
-9.379121 0.600200
-9.356021 0.587700
-9.332921 0.575700
-9.309821 0.565600
-9.286721 0.555600
-9.263621 0.545400
-9.240521 0.535100
-9.217421 0.524700
-9.194321 0.514400
-9.171221 0.504100
-9.148121 0.489400
-9.125021 0.475300
-9.101921 0.463600
-9.078821 0.453100
-9.055721 0.431900
-9.032721 0.457700
-9.009621 0.433100
-8.986521 0.410800
-8.963421 0.390800
-8.940321 0.368800
-8.917221 0.352100
-8.894121 0.340100
-8.871021 0.319000
-8.847921 0.355900
-8.824821 0.257200
-8.801721 0.147000
-8.778621 0.080700
-8.755521 0.039800
-8.732421 0.017200
-8.709321 0.005200
-8.686221 0.000000
-8.663121 0.000000
-8.640121 0.000000
-8.617021 0.002900
-8.593921 0.008100
-8.570821 0.015000
-8.547721 0.026400
-8.524621 0.041500
-8.501521 0.058400
-8.478421 0.077100
-8.455321 0.105600
-8.432221 0.137200
-8.409121 0.170100
-8.386021 0.204200
-8.362921 0.288400
-8.339821 0.358900
-8.316721 0.414800
-8.293621 0.353900
-8.270521 0.347300
-8.247521 0.357400
-8.224421 0.381000
-8.201321 0.409000
-8.178221 0.384800
-8.155121 0.403200
-8.132021 0.426200
-8.108921 0.437500
-8.085821 0.449800
-8.062721 0.463200
-8.039621 0.474600
-8.016521 0.486400
-7.993421 0.497900
-7.970321 0.508900
-7.947221 0.519900
-7.924121 0.530600
-7.901021 0.541100
-7.877921 0.551500
-7.854921 0.562500
-7.831821 0.577700
-7.808721 0.591800
-7.785621 0.603600
-7.762521 0.617900
-7.739421 0.634800
-7.716321 0.654400
-7.693221 0.670500
-7.670121 0.686100
-7.647021 0.701400
-7.623921 0.716500
-7.600821 0.730400
-7.577721 0.742500
-7.554621 0.771000
-7.531521 0.811000
-7.508421 0.833000
-7.485421 0.850500
-7.462321 0.871100
-7.439221 0.907500
-7.416121 0.952700
-7.393021 1.025700
-7.369921 1.135000
-7.346821 1.239100
-7.323721 1.589600
-7.300621 1.615800
-7.277521 1.259200
-7.254421 1.139700
-7.231321 1.046100
-7.208221 0.978000
-7.185121 0.929000
-7.162021 0.888300
-7.138921 0.853300
-7.115821 0.823700
-7.092821 0.797000
-7.069721 0.773100
-7.046621 0.751400
-7.023521 0.731100
-7.000421 0.712100
-6.977321 0.694700
-6.954221 0.678200
-6.931121 0.662800
-6.908021 0.648100
-6.884921 0.633900
-6.861821 0.620300
-6.838721 0.607000
-6.815621 0.594200
-6.792521 0.581100
-6.769421 0.568500
-6.746321 0.556600
-6.723221 0.545400
-6.700221 0.534300
-6.677121 0.523800
-6.654021 0.515900
-6.630921 0.508300
-6.607821 0.500700
-6.584721 0.493300
-6.561621 0.486000
-6.538521 0.478800
-6.515421 0.471700
-6.492321 0.464700
-6.469221 0.457800
-6.446121 0.451000
-6.423021 0.444000
-6.399921 0.437000
-6.376821 0.430100
-6.353721 0.423300
-6.330621 0.416700
-6.307621 0.410200
-6.284521 0.403800
-6.261421 0.397300
-6.238321 0.390700
-6.215221 0.383300
-6.192121 0.376400
-6.169021 0.370600
-6.145921 0.365700
-6.122821 0.361400
-6.099721 0.357200
-6.076621 0.353000
-6.053521 0.348800
-6.030421 0.344600
-6.007321 0.340400
-5.984221 0.336100
-5.961121 0.331900
-5.938121 0.327700
-5.915021 0.323600
-5.891921 0.319400
-5.868821 0.315300
-5.845721 0.311200
-5.822621 0.307000
-5.799521 0.302900
-5.776421 0.298700
-5.753321 0.294300
-5.730221 0.289700
-5.707121 0.285000
-5.684021 0.280600
-5.660921 0.276300
-5.637821 0.272100
-5.614721 0.268100
-5.591621 0.262500
-5.568521 0.259400
-5.545521 0.256700
-5.522421 0.254000
-5.499321 0.251300
-5.476221 0.248600
-5.453121 0.245900
-5.430021 0.243200
-5.406921 0.240600
-5.383821 0.237900
-5.360721 0.235200
-5.337621 0.232500
-5.314521 0.229700
-5.291421 0.226900
-5.268321 0.224000
-5.245221 0.220900
-5.222121 0.217900
-5.199021 0.214900
-5.175921 0.212000
-5.152921 0.209100
-5.129821 0.206200
-5.106721 0.203300
-5.083621 0.200500
-5.060521 0.197600
-5.037421 0.194500
-5.014321 0.190700
-4.991221 0.187100
-4.968121 0.184100
-4.945021 0.181500
-4.921921 0.179300
-4.898821 0.177400
-4.875721 0.175600
-4.852621 0.173700
-4.829521 0.171900
-4.806421 0.170000
-4.783321 0.168000
-4.760321 0.166100
-4.737221 0.164200
-4.714121 0.162400
-4.691021 0.160500
-4.667921 0.158600
-4.644821 0.156700
-4.621721 0.154800
-4.598621 0.152900
-4.575521 0.151000
-4.552421 0.149000
-4.529321 0.147000
-4.506221 0.145000
-4.483121 0.142900
-4.460021 0.140600
-4.436921 0.138200
-4.413821 0.135800
-4.390821 0.133500
-4.367721 0.131300
-4.344621 0.129200
-4.321521 0.127100
-4.298421 0.125100
-4.275321 0.122300
-4.252221 0.119800
-4.229121 0.118500
-4.206021 0.117300
-4.182921 0.116100
-4.159821 0.114800
-4.136721 0.163800
-4.113621 0.449000
-4.090521 0.530600
-4.067421 0.633100
-4.044321 0.731900
-4.021221 0.856500
-3.998221 0.975100
-3.975121 1.081700
-3.952021 1.192000
-3.928921 1.567200
-3.905821 1.483600
-3.882721 1.489100
-3.859621 1.490400
-3.836521 1.488100
-3.813421 1.453800
-3.790321 1.893700
-3.767221 1.319900
-3.744121 1.270900
-3.721021 1.237600
-3.697921 1.216900
-3.674821 1.203800
-3.651721 1.196900
-3.628621 1.256300
-3.605621 1.160100
-3.582521 1.131100
-3.559421 1.118800
-3.536321 1.102800
-3.513221 1.082200
-3.490121 1.062700
-3.467021 1.047400
-3.443921 1.092500
-3.420821 1.094800
-3.397721 1.113200
-3.374621 1.177400
-3.351521 1.105900
-3.328421 1.153800
-3.305321 1.185700
-3.282221 1.135300
-3.259121 1.145700
-3.236021 1.157600
-3.213021 1.168700
-3.189921 1.216600
-3.166821 1.198300
-3.143721 1.197500
-3.120621 1.203200
-3.097521 1.213100
-3.074421 1.228600
-3.051321 1.245800
-3.028221 1.347700
-3.005121 1.334200
-2.982021 1.390300
-2.958921 1.449200
-2.935821 1.421600
-2.912721 1.482000
-2.889621 1.575800
-2.866521 1.776300
-2.843521 1.614400
-2.820421 1.610400
-2.797321 1.642100
-2.774221 1.574700
-2.751121 1.560600
-2.728021 1.560700
-2.704921 1.561400
-2.681821 1.559500
-2.658721 1.550200
-2.635621 1.546200
-2.612521 1.545100
-2.589421 1.540100
-2.566321 1.530700
-2.543221 1.516900
-2.520121 1.506800
-2.497021 1.494600
-2.473921 1.484500
-2.450921 1.477200
-2.427821 1.471600
-2.404721 1.472700
-2.381621 1.471500
-2.358521 1.466400
-2.335421 1.459000
-2.312321 1.450200
-2.289221 1.440100
-2.266121 1.429900
-2.243021 1.419100
-2.219921 1.407600
-2.196821 1.397300
-2.173721 1.388700
-2.150621 1.381200
-2.127521 1.374500
-2.104421 1.367500
-2.081321 1.361600
-2.058321 1.358700
-2.035221 1.354300
-2.012121 1.346500
-1.989021 1.339100
-1.965921 1.333000
-1.942821 1.326400
-1.919721 1.316100
-1.896621 1.308300
-1.873521 1.301700
-1.850421 1.296200
-1.827321 1.290500
-1.804221 1.284700
-1.781121 1.279400
-1.758021 1.280300
-1.734921 1.279800
-1.711821 1.273200
-1.688821 1.264400
-1.665721 1.254300
-1.642621 1.242800
-1.619521 1.232600
-1.596421 1.224200
-1.573321 1.218900
-1.550221 1.214700
-1.527121 1.210900
-1.504021 1.206700
-1.480921 1.199200
-1.457821 1.192000
-1.434721 1.185400
-1.411621 1.188200
-1.388521 1.191700
-1.365421 1.183100
-1.342321 1.131500
-1.319221 1.046000
-1.296221 0.982900
-1.273121 0.908600
-1.250021 0.863100
-1.226921 0.827500
-1.203821 0.793300
-1.180721 0.759600
-1.157621 0.726200
-1.134521 0.694500
-1.111421 0.672400
-1.088321 0.649900
-1.065221 0.626500
-1.042121 0.601700
-1.019021 0.575800
-0.995921 0.556600
-0.972821 0.535100
-0.949721 0.514700
-0.926621 0.497700
-0.903621 0.482300
-0.880521 0.467900
-0.857421 0.454200
-0.834321 0.439200
-0.811221 0.424200
-0.788121 0.409000
-0.765021 0.393900
-0.741921 0.378900
-0.718821 0.364500
-0.695721 0.350700
-0.672621 0.337400
-0.649521 0.324400
-0.626421 0.311900
-0.603321 0.299700
-0.580221 0.287800
-0.557121 0.276300
-0.534021 0.265200
-0.511021 0.254200
-0.487921 0.242900
-0.464821 0.241500
-0.441721 0.228900
-0.418621 0.215800
-0.395521 0.202900
-0.372421 0.190700
-0.349321 0.179000
-0.326221 0.168000
-0.303121 0.157300
-0.280021 0.146200
-0.256921 0.133500
-0.233821 0.118200
-0.210721 0.103000
-0.187621 0.091500
-0.164521 0.082700
-0.141521 0.076600
-0.118421 0.073300
-0.095321 0.072600
-0.072221 0.031100
-0.049121 0.014000
-0.026021 0.003600
-0.002921 0.000000
0.020179 0.000000
0.043279 0.000000
0.066379 0.001300
0.089479 0.003700
0.112579 0.007100
0.135679 0.011100
0.158779 0.015600
0.181879 0.020500
0.204979 0.026000
0.228079 0.031900
0.251079 0.038200
0.274179 0.044800
0.297279 0.051700
0.320379 0.059000
0.343479 0.066600
0.366579 0.074600
0.389679 0.082800
0.412779 0.091400
0.435879 0.100200
0.458979 0.109300
0.482079 0.118700
0.505179 0.124800
0.528279 0.130300
0.551379 0.137300
0.574479 0.144700
0.597579 0.152300
0.620679 0.160500
0.643679 0.169200
0.666779 0.185800
0.689879 0.213000
0.712979 0.246200
0.736079 0.286700
0.759179 0.329400
0.782279 0.368600
0.805379 0.408000
0.828479 0.445900
0.851579 0.481800
0.874679 0.516700
0.897779 0.548900
0.920879 0.578000
0.943979 0.605500
0.967079 0.639100
0.990179 0.676500
1.013279 0.713900
1.036279 0.750800
1.059379 0.787600
1.082479 0.823900
1.105579 0.859000
1.128679 0.892200
1.151779 0.921500
1.174879 0.946700
1.197979 0.972900
1.221079 0.998800
1.244179 1.028100
1.267279 1.059500
1.290379 1.093200
1.313479 1.126700
1.336579 1.161100
1.359679 1.197200
1.382779 1.235000
1.405779 1.274300
1.428879 1.315100
1.451979 1.358300
1.475079 1.409800
1.498179 1.476500
1.521279 1.562400
1.544379 1.662100
1.567479 1.790600
1.590579 1.877600
1.613679 1.941800
1.636779 1.982700
1.659879 2.018600
1.682979 2.061700
1.706079 2.050900
1.729179 2.014900
1.752279 1.961300
1.775379 1.893000
1.798379 1.819500
1.821479 1.792000
1.844579 1.736400
1.867679 1.623400
1.890779 1.495900
1.913879 1.422300
1.936979 1.345500
1.960079 1.270400
1.983179 1.210900
2.006279 1.165600
2.029379 1.124100
2.052479 1.086400
2.075579 1.047500
2.098679 1.006000
2.121779 0.990400
2.144879 0.979400
2.167979 0.974200
2.190979 0.970500
2.214079 0.966900
2.237179 0.965900
2.260279 0.974500
2.283379 0.978900
2.306479 0.976900
2.329579 0.942700
2.352679 0.937300
2.375779 0.928800
2.398879 0.924100
2.421979 0.930700
2.445079 0.936700
2.468179 0.946300
2.491279 1.004300
2.514379 1.023600
2.537479 1.057500
